Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court
DAL,DAL vs. CLE,2019-11-22,W,36,111,44,74,0.5945945945945946,16,29,0.5517241379310345,7,9,0.7777777777777778,8,29,37,25,3,6,6,13,40,1
CLE,CLE @ DAL,2019-11-22,L,36,71,25,61,0.4098360655737705,10,24,0.4166666666666667,11,13,0.8461538461538461,6,18,24,15,8,1,2,12,-40,0
CHI,CHI vs. MIA,2019-11-22,L,36,67,26,60,0.43333333333333335,4,18,0.2222222222222222,11,15,0.7333333333333333,7,20,27,16,12,9,2,14,-18,1
CHA,CHA @ WAS,2019-11-22,L,36,96,39,73,0.5342465753424658,10,22,0.45454545454545453,8,8,1.0,7,30,37,20,8,7,3,9,6,0
BOS,BOS @ DEN,2019-11-22,L,36,57,20,63,0.31746031746031744,5,22,0.22727272727272727,12,15,0.8,4,25,29,14,8,9,4,10,-13,0
BKN,BKN vs. SAC,2019-11-22,W,36,86,31,64,0.484375,10,29,0.3448275862068966,14,20,0.7,10,26,36,19,11,7,2,11,16,1
ATL,ATL @ DET,2019-11-22,L,36,84,31,64,0.484375,8,26,0.3076923076923077,14,14,1.0,6,18,24,20,13,8,1,15,-23,0
POR,POR @ MIL,2019-11-21,L,36,98,37,77,0.4805194805194805,15,30,0.5,9,10,0.9,7,20,27,25,6,6,9,21,-9,0
PHX,PHX vs. NOP,2019-11-21,L,36,94,30,65,0.46153846153846156,12,26,0.46153846153846156,22,26,0.8461538461538461,8,23,31,23,12,5,2,15,-1,1
NOP,NOP @ PHX,2019-11-21,W,36,95,35,68,0.5147058823529411,12,27,0.4444444444444444,13,19,0.6842105263157895,7,26,33,19,12,7,4,19,1,0
MIL,MIL vs. POR,2019-11-21,W,36,107,39,79,0.4936708860759494,12,30,0.4,17,21,0.8095238095238095,14,30,44,24,9,5,2,12,9,1
WAS,WAS vs. SAS,2019-11-20,W,36,101,41,72,0.5694444444444444,13,23,0.5652173913043478,6,9,0.6666666666666666,5,23,28,27,11,2,2,12,3,1
UTA,UTA @ MIN,2019-11-20,W,36,73,25,62,0.4032258064516129,7,22,0.3181818181818182,16,24,0.6666666666666666,12,28,40,14,10,6,5,16,5,0
TOR,TOR vs. ORL,2019-11-20,W,36,79,32,59,0.5423728813559322,8,21,0.38095238095238093,7,10,0.7,3,28,31,18,11,4,5,16,11,1
SAS,SAS @ WAS,2019-11-20,L,36,98,37,71,0.5211267605633803,9,24,0.375,15,18,0.8333333333333334,9,23,32,22,8,7,8,9,-3,0
PHI,PHI vs. NYK,2019-11-20,W,36,74,28,68,0.4117647058823529,9,23,0.391304347826087,9,13,0.6923076923076923,7,25,32,23,7,4,4,7,-5,1
ORL,ORL @ TOR,2019-11-20,L,36,68,24,71,0.3380281690140845,7,26,0.2692307692307692,13,20,0.65,16,20,36,17,12,8,6,9,-11,0
NYK,NYK @ PHI,2019-11-20,L,36,79,32,64,0.5,9,17,0.5294117647058824,6,7,0.8571428571428571,4,28,32,12,9,6,5,14,5,0
MIN,MIN vs. UTA,2019-11-20,L,36,68,25,66,0.3787878787878788,9,29,0.3103448275862069,9,17,0.5294117647058824,10,28,38,9,12,4,5,15,-5,1
MIL,MIL @ ATL,2019-11-20,W,36,96,33,66,0.5,10,33,0.30303030303030304,20,23,0.8695652173913043,5,30,35,18,12,6,7,14,13,0
MIA,MIA vs. CLE,2019-11-20,W,36,99,34,57,0.5964912280701754,13,22,0.5909090909090909,18,26,0.6923076923076923,7,23,30,21,20,6,5,18,22,1
LAC,LAC vs. BOS,2019-11-20,W,36,69,26,62,0.41935483870967744,9,24,0.375,8,11,0.7272727272727273,9,29,38,15,17,5,7,11,-6,1
HOU,HOU @ DEN,2019-11-20,L,36,73,26,59,0.4406779661016949,8,26,0.3076923076923077,13,16,0.8125,8,25,33,15,15,5,2,15,-9,0
GSW,GSW @ DAL,2019-11-20,L,36,64,23,65,0.35384615384615387,5,20,0.25,13,21,0.6190476190476191,6,19,25,12,9,6,3,15,-40,0
DET,DET @ CHI,2019-11-20,L,36,71,23,67,0.34328358208955223,7,25,0.28,18,22,0.8181818181818182,9,26,35,20,12,5,6,14,-13,0
DEN,DEN vs. HOU,2019-11-20,W,36,82,34,70,0.4857142857142857,8,21,0.38095238095238093,6,9,0.6666666666666666,11,23,34,21,7,9,3,13,9,1
DAL,DAL vs. GSW,2019-11-20,W,36,104,37,69,0.5362318840579711,14,29,0.4827586206896552,16,21,0.7619047619047619,8,32,40,24,10,6,3,18,40,1
CLE,CLE @ MIA,2019-11-20,L,36,77,27,66,0.4090909090909091,9,28,0.32142857142857145,14,16,0.875,10,15,25,14,16,11,2,19,-22,0
CHI,CHI vs. DET,2019-11-20,W,36,84,30,69,0.43478260869565216,11,21,0.5238095238095238,13,17,0.7647058823529411,9,35,44,20,13,5,6,18,13,1
CHA,CHA @ BKN,2019-11-20,L,36,73,25,61,0.4098360655737705,9,24,0.375,14,20,0.7,6,27,33,14,13,5,1,16,-9,0
BOS,BOS @ LAC,2019-11-20,L,36,75,29,72,0.4027777777777778,8,28,0.2857142857142857,9,13,0.6923076923076923,12,25,37,17,10,8,2,14,6,0
BKN,BKN vs. CHA,2019-11-20,W,36,82,31,72,0.4305555555555556,8,31,0.25806451612903225,12,15,0.8,9,29,38,17,11,9,0,18,9,1
ATL,ATL vs. MIL,2019-11-20,L,36,83,31,73,0.4246575342465753,10,22,0.45454545454545453,11,13,0.8461538461538461,7,27,34,20,11,3,2,17,-13,1
SAC,SAC vs. PHX,2019-11-19,W,36,87,32,60,0.5333333333333333,9,22,0.4090909090909091,14,15,0.9333333333333333,7,27,34,21,14,4,2,18,12,1
POR,POR @ NOP,2019-11-19,L,36,79,30,68,0.4411764705882353,11,20,0.55,8,13,0.6153846153846154,7,29,36,15,12,3,4,18,-9,0
PHX,PHX @ SAC,2019-11-19,L,36,75,25,65,0.38461538461538464,5,24,0.20833333333333334,20,25,0.8,11,19,30,17,8,8,4,12,-12,0
OKC,OKC @ LAL,2019-11-19,L,36,87,32,64,0.5,8,23,0.34782608695652173,15,18,0.8333333333333334,7,23,30,17,13,8,1,17,-6,0
NOP,NOP vs. POR,2019-11-19,W,36,88,30,71,0.4225352112676056,11,28,0.39285714285714285,17,20,0.85,13,29,42,17,10,7,4,12,9,1
MEM,MEM vs. GSW,2019-11-19,L,36,72,28,69,0.4057971014492754,6,18,0.3333333333333333,10,14,0.7142857142857143,6,25,31,20,10,4,3,16,-11,1
LAL,LAL vs. OKC,2019-11-19,W,36,93,35,66,0.5303030303030303,11,23,0.4782608695652174,12,17,0.7058823529411765,8,23,31,26,13,9,6,13,6,1
GSW,GSW @ MEM,2019-11-19,W,36,83,32,71,0.4507042253521127,5,21,0.23809523809523808,14,15,0.9333333333333333,8,33,41,26,10,4,8,18,11,0
UTA,UTA vs. MIN,2019-11-18,L,36,78,28,70,0.4,11,23,0.4782608695652174,11,15,0.7333333333333333,7,36,43,18,13,4,5,14,2,1
TOR,TOR vs. CHA,2019-11-18,W,36,92,36,73,0.4931506849315068,12,33,0.36363636363636365,8,10,0.8,11,26,37,29,8,10,2,16,18,1
SAS,SAS @ DAL,2019-11-18,L,36,79,32,69,0.463768115942029,4,13,0.3076923076923077,11,13,0.8461538461538461,11,22,33,14,7,4,1,12,-14,0
POR,POR @ HOU,2019-11-18,L,36,76,29,69,0.42028985507246375,8,27,0.2962962962962963,10,12,0.8333333333333334,6,26,32,23,13,4,4,15,-23,0
PHX,PHX vs. BOS,2019-11-18,L,36,65,25,62,0.4032258064516129,6,25,0.24,9,12,0.75,4,25,29,16,12,6,3,16,-15,1
OKC,OKC @ LAC,2019-11-18,L,36,64,20,57,0.3508771929824561,5,20,0.25,19,22,0.8636363636363636,6,27,33,11,14,10,3,13,-2,0
NYK,NYK vs. CLE,2019-11-18,W,36,94,33,75,0.44,8,19,0.42105263157894735,20,27,0.7407407407407407,16,19,35,16,5,7,8,17,23,1
MIN,MIN @ UTA,2019-11-18,W,36,76,30,73,0.410958904109589,10,31,0.3225806451612903,6,7,0.8571428571428571,5,32,37,15,12,5,8,18,-2,0
MIL,MIL @ CHI,2019-11-18,W,36,84,28,63,0.4444444444444444,13,34,0.38235294117647056,15,23,0.6521739130434783,5,31,36,20,12,10,6,10,3,0
LAC,LAC vs. OKC,2019-11-18,W,36,66,25,64,0.390625,7,28,0.25,9,11,0.8181818181818182,8,29,37,15,13,5,4,19,2,1
IND,IND @ BKN,2019-11-18,W,36,84,32,79,0.4050632911392405,11,25,0.44,9,11,0.8181818181818182,12,37,49,20,7,4,7,18,16,0
HOU,HOU vs. POR,2019-11-18,W,36,99,36,78,0.46153846153846156,13,33,0.3939393939393939,14,18,0.7777777777777778,14,32,46,16,10,7,6,13,23,1
DAL,DAL vs. SAS,2019-11-18,W,36,93,34,65,0.5230769230769231,16,34,0.47058823529411764,9,13,0.6923076923076923,6,24,30,25,8,2,1,14,14,1
CLE,CLE @ NYK,2019-11-18,L,36,71,24,54,0.4444444444444444,11,23,0.4782608695652174,12,24,0.5,8,24,32,15,17,1,1,20,-23,0
CHI,CHI vs. MIL,2019-11-18,L,36,81,32,73,0.4383561643835616,8,24,0.3333333333333333,9,12,0.75,8,29,37,19,12,5,6,15,-3,1
CHA,CHA @ TOR,2019-11-18,L,36,74,26,59,0.4406779661016949,12,32,0.375,10,16,0.625,7,22,29,20,16,1,6,13,-18,0
BOS,BOS @ PHX,2019-11-18,W,36,80,29,67,0.43283582089552236,9,31,0.2903225806451613,13,17,0.7647058823529411,10,33,43,17,16,6,4,17,15,0
BKN,BKN vs. IND,2019-11-18,L,36,68,23,65,0.35384615384615387,9,24,0.375,13,20,0.65,3,29,32,14,6,2,5,13,-16,1
WAS,WAS @ ORL,2019-11-17,L,36,77,30,74,0.40540540540540543,9,26,0.34615384615384615,8,10,0.8,8,23,31,20,7,5,2,12,-11,0
SAC,SAC vs. BOS,2019-11-17,W,36,71,27,66,0.4090909090909091,10,26,0.38461538461538464,7,8,0.875,4,27,31,18,9,8,5,18,-4,1
PHI,PHI @ CLE,2019-11-17,W,36,95,38,64,0.59375,7,16,0.4375,12,16,0.75,3,31,34,28,9,6,7,17,26,0
ORL,ORL vs. WAS,2019-11-17,W,36,88,33,67,0.4925373134328358,11,31,0.3548387096774194,11,12,0.9166666666666666,7,35,42,21,11,4,3,12,11,1
NOP,NOP vs. GSW,2019-11-17,W,36,76,26,71,0.36619718309859156,15,39,0.38461538461538464,9,11,0.8181818181818182,10,28,38,18,11,3,3,16,7,1
MEM,MEM vs. DEN,2019-11-17,L,36,80,27,63,0.42857142857142855,11,26,0.4230769230769231,15,18,0.8333333333333334,8,25,33,19,14,3,2,12,-28,1
LAL,LAL vs. ATL,2019-11-17,W,36,96,38,69,0.5507246376811594,10,23,0.43478260869565216,10,12,0.8333333333333334,8,25,33,19,12,8,13,14,19,1
GSW,GSW @ NOP,2019-11-17,L,36,69,25,67,0.373134328358209,6,19,0.3157894736842105,13,17,0.7647058823529411,9,27,36,18,11,5,3,13,-7,0
DEN,DEN @ MEM,2019-11-17,W,36,108,41,71,0.5774647887323944,14,26,0.5384615384615384,12,17,0.7058823529411765,4,27,31,29,6,10,8,16,28,0
CLE,CLE vs. PHI,2019-11-17,L,36,69,24,65,0.36923076923076925,4,17,0.23529411764705882,17,20,0.85,8,21,29,9,14,5,4,18,-26,1
BOS,BOS @ SAC,2019-11-17,L,36,75,26,60,0.43333333333333335,8,25,0.32,15,17,0.8823529411764706,7,30,37,21,15,6,2,9,4,0
ATL,ATL @ LAL,2019-11-17,L,36,77,28,67,0.417910447761194,6,22,0.2727272727272727,15,20,0.75,8,20,28,13,15,10,1,14,-19,0
TOR,TOR @ DAL,2019-11-16,L,36,77,28,67,0.417910447761194,12,31,0.3870967741935484,9,12,0.75,5,25,30,14,9,5,2,13,-1,0
SAS,SAS vs. POR,2019-11-16,L,36,96,34,67,0.5074626865671642,4,14,0.2857142857142857,24,27,0.8888888888888888,6,28,34,21,6,5,4,9,6,1
POR,POR @ SAS,2019-11-16,W,36,90,32,65,0.49230769230769234,13,34,0.38235294117647056,13,14,0.9285714285714286,2,26,28,18,9,0,2,16,-6,0
NYK,NYK vs. CHA,2019-11-16,L,36,76,30,67,0.44776119402985076,5,16,0.3125,11,15,0.7333333333333333,11,29,40,17,10,3,1,17,1,1
NOP,NOP @ MIA,2019-11-16,L,36,65,27,62,0.43548387096774194,8,23,0.34782608695652173,3,4,0.75,7,20,27,15,16,8,1,13,-13,0
MIN,MIN vs. HOU,2019-11-16,L,36,85,31,67,0.4626865671641791,10,30,0.3333333333333333,13,17,0.7647058823529411,10,27,37,21,11,4,4,15,-8,1
MIL,MIL @ IND,2019-11-16,W,36,71,31,71,0.43661971830985913,6,27,0.2222222222222222,3,5,0.6,5,35,40,15,14,5,7,10,8,0
MIA,MIA vs. NOP,2019-11-16,W,36,78,30,61,0.4918032786885246,6,18,0.3333333333333333,12,13,0.9230769230769231,8,27,35,18,16,11,2,4,13,1
LAC,LAC vs. ATL,2019-11-16,W,36,112,37,72,0.5138888888888888,8,21,0.38095238095238093,30,31,0.967741935483871,10,30,40,21,16,7,10,20,30,1
IND,IND vs. MIL,2019-11-16,L,36,63,24,73,0.3287671232876712,10,27,0.37037037037037035,5,6,0.8333333333333334,7,31,38,15,13,8,6,8,-8,1
HOU,HOU @ MIN,2019-11-16,W,36,93,31,73,0.4246575342465753,14,37,0.3783783783783784,17,19,0.8947368421052632,12,21,33,11,8,5,0,13,8,0
DAL,DAL vs. TOR,2019-11-16,W,36,78,29,69,0.42028985507246375,8,31,0.25806451612903225,12,17,0.7058823529411765,10,31,41,20,11,4,3,10,1,1
CHI,CHI vs. BKN,2019-11-16,L,36,78,21,66,0.3181818181818182,5,27,0.18518518518518517,31,34,0.9117647058823529,12,33,45,11,15,7,2,17,4,1
CHA,CHA @ NYK,2019-11-16,W,36,75,26,70,0.37142857142857144,14,40,0.35,9,14,0.6428571428571429,11,23,34,16,7,4,3,12,-1,0
BKN,BKN @ CHI,2019-11-16,W,36,74,29,70,0.4142857142857143,8,36,0.2222222222222222,8,10,0.8,2,29,31,24,12,8,6,24,-4,0
ATL,ATL @ LAC,2019-11-16,L,36,82,29,70,0.4142857142857143,5,19,0.2631578947368421,19,25,0.76,9,19,28,18,16,10,8,22,-30,0
WAS,WAS @ MIN,2019-11-15,W,36,102,40,74,0.5405405405405406,7,19,0.3684210526315789,15,21,0.7142857142857143,9,25,34,26,12,8,4,16,10,0
UTA,UTA @ MEM,2019-11-15,L,36,79,27,67,0.40298507462686567,7,28,0.25,18,21,0.8571428571428571,7,28,35,14,12,5,4,10,2,0
SAS,SAS @ ORL,2019-11-15,L,36,82,34,66,0.5151515151515151,8,18,0.4444444444444444,6,10,0.6,5,26,31,16,9,7,7,18,3,0
SAC,SAC @ LAL,2019-11-15,L,36,71,27,63,0.42857142857142855,15,32,0.46875,2,2,1.0,8,28,36,20,14,6,0,18,-3,0
PHI,PHI @ OKC,2019-11-15,L,36,83,33,64,0.515625,10,23,0.43478260869565216,7,12,0.5833333333333334,11,23,34,18,12,6,0,16,3,0
ORL,ORL vs. SAS,2019-11-15,W,36,79,26,68,0.38235294117647056,8,21,0.38095238095238093,19,23,0.8260869565217391,12,26,38,17,8,5,3,11,-3,1
OKC,OKC vs. PHI,2019-11-15,W,36,80,28,53,0.5283018867924528,7,19,0.3684210526315789,17,22,0.7727272727272727,5,18,23,17,12,7,2,16,-3,1
MIN,MIN vs. WAS,2019-11-15,L,36,92,35,69,0.5072463768115942,8,26,0.3076923076923077,14,19,0.7368421052631579,8,27,35,21,17,6,4,18,-10,1
MEM,MEM vs. UTA,2019-11-15,W,36,77,31,72,0.4305555555555556,8,27,0.2962962962962963,7,7,1.0,7,29,36,18,11,4,4,17,-2,1
LAL,LAL vs. SAC,2019-11-15,W,36,74,24,61,0.39344262295081966,8,29,0.27586206896551724,18,20,0.9,9,26,35,17,11,8,3,10,3,1
IND,IND @ HOU,2019-11-15,L,36,79,28,62,0.45161290322580644,6,25,0.24,17,21,0.8095238095238095,6,28,34,19,13,2,2,16,-1,0
HOU,HOU vs. IND,2019-11-15,W,36,80,28,69,0.4057971014492754,11,36,0.3055555555555556,13,15,0.8666666666666667,7,26,33,11,8,9,3,18,1,1
GSW,GSW vs. BOS,2019-11-15,L,36,71,25,60,0.4166666666666667,4,20,0.2,17,21,0.8095238095238095,6,34,40,16,16,7,3,12,-5,1
DET,DET @ CHA,2019-11-15,L,36,83,32,64,0.5,10,25,0.4,9,9,1.0,4,29,33,19,16,3,3,15,0,0
CHA,CHA vs. DET,2019-11-15,W,36,83,32,72,0.4444444444444444,9,24,0.375,10,16,0.625,8,21,29,18,9,8,3,12,0,1
BOS,BOS @ GSW,2019-11-15,W,36,76,27,69,0.391304347826087,9,26,0.34615384615384615,13,15,0.8666666666666667,7,30,37,18,10,11,4,16,5,0
PHX,PHX vs. ATL,2019-11-14,W,36,104,34,66,0.5151515151515151,13,29,0.4482758620689655,23,29,0.7931034482758621,5,23,28,25,15,4,1,19,14,1
NYK,NYK vs. DAL,2019-11-14,W,36,87,35,71,0.49295774647887325,11,23,0.4782608695652174,6,7,0.8571428571428571,12,28,40,18,12,4,2,23,0,1
NOP,NOP vs. LAC,2019-11-14,W,36,96,35,72,0.4861111111111111,13,25,0.52,13,19,0.6842105263157895,13,26,39,19,12,5,4,19,-1,1
MIL,MIL vs. CHI,2019-11-14,W,36,97,34,69,0.4927536231884058,5,27,0.18518518518518517,24,33,0.7272727272727273,11,30,41,22,15,6,4,13,11,1
MIA,MIA @ CLE,2019-11-14,W,36,94,38,61,0.6229508196721312,11,24,0.4583333333333333,7,7,1.0,3,27,30,28,12,5,4,18,20,0
LAC,LAC @ NOP,2019-11-14,L,36,97,35,66,0.5303030303030303,9,20,0.45,18,22,0.8181818181818182,4,24,28,21,10,5,4,16,1,0
DEN,DEN vs. BKN,2019-11-14,W,36,79,33,79,0.4177215189873418,9,26,0.34615384615384615,4,6,0.6666666666666666,10,33,43,21,5,4,2,11,0,1
DAL,DAL @ NYK,2019-11-14,L,36,87,29,63,0.4603174603174603,7,27,0.25925925925925924,22,29,0.7586206896551724,9,23,32,17,8,8,4,11,0,0
CLE,CLE vs. MIA,2019-11-14,L,36,74,27,64,0.421875,5,22,0.22727272727272727,15,18,0.8333333333333334,9,18,27,11,13,9,1,11,-20,1
CHI,CHI @ MIL,2019-11-14,L,36,86,31,72,0.4305555555555556,14,32,0.4375,10,12,0.8333333333333334,8,28,36,20,16,8,1,21,-11,0
BKN,BKN @ DEN,2019-11-14,L,36,79,30,70,0.42857142857142855,8,28,0.2857142857142857,11,14,0.7857142857142857,4,35,39,17,6,2,2,9,0,0
ATL,ATL @ PHX,2019-11-14,L,36,90,32,68,0.47058823529411764,6,22,0.2727272727272727,20,26,0.7692307692307693,12,25,37,21,17,13,5,24,-14,0
WAS,WAS @ BOS,2019-11-13,L,36,96,39,74,0.527027027027027,9,23,0.391304347826087,9,10,0.9,5,20,25,23,6,5,1,16,-6,0
TOR,TOR @ POR,2019-11-13,W,36,87,30,72,0.4166666666666667,12,26,0.46153846153846156,15,16,0.9375,12,28,40,11,8,3,7,14,9,0
SAS,SAS @ MIN,2019-11-13,L,36,95,37,72,0.5138888888888888,3,12,0.25,18,21,0.8571428571428571,8,26,34,19,9,3,3,17,-11,0
POR,POR vs. TOR,2019-11-13,L,36,78,28,74,0.3783783783783784,12,36,0.3333333333333333,10,12,0.8333333333333334,11,26,37,18,8,2,7,14,-9,1
PHI,PHI @ ORL,2019-11-13,L,36,82,34,72,0.4722222222222222,7,23,0.30434782608695654,7,10,0.7,5,30,35,21,8,5,4,20,2,0
ORL,ORL vs. PHI,2019-11-13,W,36,80,25,62,0.4032258064516129,8,25,0.32,22,29,0.7586206896551724,6,29,35,19,13,4,1,17,-2,1
MIN,MIN vs. SAS,2019-11-13,W,36,106,37,70,0.5285714285714286,11,24,0.4583333333333333,21,25,0.84,9,26,35,22,7,8,4,17,11,1
MEM,MEM @ CHA,2019-11-13,W,36,94,38,70,0.5428571428571428,14,29,0.4827586206896552,4,7,0.5714285714285714,10,23,33,25,18,7,1,18,-2,0
LAL,LAL vs. GSW,2019-11-13,W,36,98,40,68,0.5882352941176471,8,15,0.5333333333333333,10,12,0.8333333333333334,9,27,36,27,16,4,3,15,16,1
LAC,LAC @ HOU,2019-11-13,L,36,68,29,76,0.3815789473684211,6,22,0.2727272727272727,4,10,0.4,7,30,37,14,9,3,3,15,-6,0
HOU,HOU vs. LAC,2019-11-13,W,36,74,26,65,0.4,10,30,0.3333333333333333,12,16,0.75,7,35,42,10,9,4,6,14,6,1
GSW,GSW @ LAL,2019-11-13,L,36,82,31,65,0.47692307692307695,7,24,0.2916666666666667,13,17,0.7647058823529411,5,14,19,25,11,7,5,10,-16,0
CHA,CHA vs. MEM,2019-11-13,L,36,96,34,63,0.5396825396825397,13,27,0.48148148148148145,15,19,0.7894736842105263,6,20,26,21,13,8,3,9,2,1
BOS,BOS vs. WAS,2019-11-13,W,36,102,37,69,0.5362318840579711,12,27,0.4444444444444444,16,18,0.8888888888888888,7,27,34,26,11,4,4,14,6,1
UTA,UTA vs. BKN,2019-11-12,W,36,84,30,68,0.4411764705882353,3,19,0.15789473684210525,21,28,0.75,8,23,31,11,10,6,2,17,-8,1
SAC,SAC vs. POR,2019-11-12,W,36,81,29,68,0.4264705882352941,6,24,0.25,17,22,0.7727272727272727,9,26,35,17,10,9,5,16,11,1
POR,POR @ SAC,2019-11-12,L,36,70,26,59,0.4406779661016949,6,22,0.2727272727272727,12,14,0.8571428571428571,3,26,29,11,16,4,5,14,-11,0
PHX,PHX vs. LAL,2019-11-12,L,36,92,36,67,0.5373134328358209,13,26,0.5,7,10,0.7,3,23,26,26,8,0,2,13,-3,1
PHI,PHI vs. CLE,2019-11-12,W,36,82,32,67,0.47761194029850745,8,29,0.27586206896551724,10,13,0.7692307692307693,6,28,34,20,10,6,7,16,4,1
OKC,OKC @ IND,2019-11-12,L,36,62,21,63,0.3333333333333333,1,18,0.05555555555555555,19,20,0.95,7,22,29,13,9,8,3,10,-24,0
NYK,NYK @ CHI,2019-11-12,L,36,85,31,70,0.44285714285714284,8,21,0.38095238095238093,15,21,0.7142857142857143,10,19,29,24,13,11,1,21,0,0
MIA,MIA vs. DET,2019-11-12,W,36,92,35,64,0.546875,13,27,0.48148148148148145,9,12,0.75,8,28,36,28,15,5,1,19,20,1
LAL,LAL @ PHX,2019-11-12,W,36,95,41,70,0.5857142857142857,5,14,0.35714285714285715,8,13,0.6153846153846154,4,23,27,32,6,4,3,13,3,0
IND,IND vs. OKC,2019-11-12,W,36,86,35,72,0.4861111111111111,6,15,0.4,10,10,1.0,9,31,40,15,12,5,2,17,24,1
DET,DET @ MIA,2019-11-12,L,36,72,24,60,0.4,12,32,0.375,12,20,0.6,6,17,23,19,12,8,8,17,-20,0
DEN,DEN vs. ATL,2019-11-12,L,36,89,35,73,0.4794520547945205,9,27,0.3333333333333333,10,13,0.7692307692307693,7,16,23,23,3,7,2,14,-9,1
CLE,CLE @ PHI,2019-11-12,L,36,78,30,66,0.45454545454545453,4,15,0.26666666666666666,14,18,0.7777777777777778,7,29,36,11,9,6,0,11,-4,0
CHI,CHI vs. NYK,2019-11-12,W,36,85,29,59,0.4915254237288136,7,22,0.3181818181818182,20,25,0.8,7,27,34,15,17,6,2,17,0,1
BKN,BKN @ UTA,2019-11-12,L,36,92,32,64,0.5,8,27,0.2962962962962963,20,23,0.8695652173913043,6,25,31,15,13,4,6,22,8,0
ATL,ATL @ DEN,2019-11-12,W,36,98,38,65,0.5846153846153846,13,26,0.5,9,16,0.5625,7,25,32,28,11,1,4,13,9,0
UTA,UTA @ GSW,2019-11-11,W,36,97,33,60,0.55,15,27,0.5555555555555556,16,20,0.8,3,28,31,24,10,2,2,10,12,0
TOR,TOR @ LAC,2019-11-11,L,36,78,30,61,0.4918032786885246,10,23,0.43478260869565216,8,11,0.7272727272727273,2,28,30,23,12,7,6,18,5,0
SAS,SAS vs. MEM,2019-11-11,L,36,80,31,69,0.4492753623188406,8,20,0.4,10,12,0.8333333333333334,6,25,31,18,11,3,3,11,-11,1
NOP,NOP vs. HOU,2019-11-11,L,36,82,30,70,0.42857142857142855,10,31,0.3225806451612903,12,19,0.631578947368421,10,23,33,19,16,6,3,15,-8,1
MIN,MIN @ DET,2019-11-11,W,36,92,34,68,0.5,12,28,0.42857142857142855,12,14,0.8571428571428571,8,25,33,18,12,5,4,18,11,0
MEM,MEM @ SAS,2019-11-11,W,36,91,37,67,0.5522388059701493,9,19,0.47368421052631576,8,12,0.6666666666666666,6,30,36,26,8,4,4,16,11,0
LAC,LAC vs. TOR,2019-11-11,W,36,73,26,71,0.36619718309859156,7,30,0.23333333333333334,14,19,0.7368421052631579,13,29,42,18,17,7,3,17,-5,1
HOU,HOU @ NOP,2019-11-11,W,36,90,33,66,0.5,8,32,0.25,16,20,0.8,7,28,35,12,16,8,4,15,8,0
GSW,GSW vs. UTA,2019-11-11,L,36,85,37,74,0.5,9,25,0.36,2,6,0.3333333333333333,6,26,32,19,8,6,0,15,-12,1
DET,DET vs. MIN,2019-11-11,L,36,81,28,64,0.4375,10,21,0.47619047619047616,15,18,0.8333333333333334,10,20,30,15,13,5,3,18,-11,1
DAL,DAL @ BOS,2019-11-11,L,36,79,27,69,0.391304347826087,10,35,0.2857142857142857,15,16,0.9375,10,25,35,18,7,2,3,17,-5,0
BOS,BOS vs. DAL,2019-11-11,W,36,84,31,64,0.484375,10,27,0.37037037037037035,12,15,0.8,9,28,37,21,9,4,3,17,5,1
TOR,TOR @ LAL,2019-11-10,W,36,78,30,66,0.45454545454545453,10,31,0.3225806451612903,8,12,0.6666666666666666,3,25,28,18,11,6,4,11,0,0
POR,POR vs. ATL,2019-11-10,W,36,75,29,77,0.37662337662337664,8,26,0.3076923076923077,9,11,0.8181818181818182,13,31,44,14,11,7,5,17,0,1
PHX,PHX vs. BKN,2019-11-10,W,36,106,40,74,0.5405405405405406,16,34,0.47058823529411764,10,13,0.7692307692307693,3,28,31,26,6,5,4,14,26,1
PHI,PHI vs. CHA,2019-11-10,W,36,88,37,67,0.5522388059701493,8,22,0.36363636363636365,6,7,0.8571428571428571,8,30,38,24,15,5,3,13,7,1
ORL,ORL vs. IND,2019-11-10,L,36,77,31,63,0.49206349206349204,12,23,0.5217391304347826,3,4,0.75,6,21,27,21,10,5,8,7,-4,1
OKC,OKC vs. MIL,2019-11-10,L,36,80,31,69,0.4492753623188406,11,33,0.3333333333333333,7,8,0.875,5,23,28,23,10,8,4,13,-7,1
NYK,NYK vs. CLE,2019-11-10,L,36,63,22,65,0.3384615384615385,5,23,0.21739130434782608,14,22,0.6363636363636364,13,28,41,13,16,9,6,17,-15,1
MIN,MIN vs. DEN,2019-11-10,L,36,64,23,67,0.34328358208955223,4,33,0.12121212121212122,14,19,0.7368421052631579,10,27,37,15,10,5,8,15,-12,1
MIL,MIL @ OKC,2019-11-10,W,36,87,36,63,0.5714285714285714,8,20,0.4,7,9,0.7777777777777778,3,33,36,23,13,6,3,13,7,0
LAL,LAL vs. TOR,2019-11-10,L,36,78,33,70,0.4714285714285714,7,20,0.35,5,9,0.5555555555555556,9,32,41,25,11,5,5,13,0,1
IND,IND @ ORL,2019-11-10,W,36,81,36,69,0.5217391304347826,8,15,0.5333333333333333,1,1,1.0,9,20,29,23,9,6,2,10,4,0
DEN,DEN @ MIN,2019-11-10,W,36,76,30,74,0.40540540540540543,6,20,0.3,10,15,0.6666666666666666,9,29,38,19,8,6,3,17,12,0
