Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court
PHI,PHI vs. DET,2020-03-11,W,12,25,10,21,47.6,3,9,33.3,2,2,100.0,3,10,13,7,3,1,0,3,3,1
NYK,NYK @ ATL,2020-03-11,W,12,22,8,19,42.1,2,6,33.3,4,10,40.0,0,5,5,2,1,3,1,8,-18,0
MIA,MIA vs. CHA,2020-03-11,L,12,21,7,21,33.3,4,13,30.8,3,3,100.0,2,9,11,5,0,1,0,6,-1,1
DET,DET @ PHI,2020-03-11,L,12,22,11,22,50.0,0,4,0.0,0,1,0.0,1,7,8,5,1,2,1,4,-3,0
DEN,DEN @ DAL,2020-03-11,L,12,12,5,20,25.0,1,14,7.1,1,1,100.0,1,7,8,2,7,2,2,9,-17,0
DAL,DAL vs. DEN,2020-03-11,W,12,29,10,23,43.5,1,6,16.7,8,8,100.0,6,12,18,5,4,5,0,3,17,1
CHA,CHA @ MIA,2020-03-11,W,12,22,7,18,38.9,4,11,36.4,4,6,66.7,3,11,14,3,2,0,1,3,1,0
ATL,ATL vs. NYK,2020-03-11,L,12,40,13,19,68.4,5,9,55.6,9,11,81.8,2,11,13,7,5,0,1,7,18,1
WAS,WAS vs. NYK,2020-03-10,W,12,35,10,18,55.6,4,7,57.1,11,14,78.6,4,8,12,6,5,0,1,6,7,1
SAS,SAS vs. DAL,2020-03-10,W,12,36,13,21,61.9,4,7,57.1,6,7,85.7,2,10,12,7,3,2,4,4,12,1
POR,POR vs. PHX,2020-03-10,W,12,39,14,22,63.6,7,10,70.0,4,5,80.0,3,11,14,6,3,1,2,6,12,1
PHX,PHX @ POR,2020-03-10,L,12,27,6,18,33.3,3,8,37.5,12,12,100.0,0,4,4,5,1,0,1,5,-12,0
ORL,ORL @ MEM,2020-03-10,W,12,35,11,20,55.0,6,8,75.0,7,7,100.0,1,8,9,10,3,1,0,9,6,0
NYK,NYK @ WAS,2020-03-10,L,12,28,10,21,47.6,2,7,28.6,6,8,75.0,1,4,5,8,2,2,1,9,-7,0
MIN,MIN @ HOU,2020-03-10,L,12,31,10,20,50.0,3,8,37.5,8,10,80.0,2,5,7,7,2,2,0,2,-3,0
MEM,MEM vs. ORL,2020-03-10,L,12,29,8,17,47.1,2,8,25.0,11,15,73.3,1,8,9,5,4,1,0,6,-6,1
LAL,LAL vs. BKN,2020-03-10,L,12,22,9,24,37.5,3,12,25.0,1,3,33.3,2,11,13,4,2,1,0,7,5,1
LAC,LAC @ GSW,2020-03-10,W,12,20,5,21,23.8,4,11,36.4,6,6,100.0,1,12,13,5,4,1,1,6,-10,0
IND,IND vs. BOS,2020-03-10,L,12,31,12,24,50.0,3,9,33.3,4,4,100.0,3,8,11,5,1,1,3,6,11,1
HOU,HOU vs. MIN,2020-03-10,W,12,34,14,22,63.6,6,10,60.0,0,0,0.0,2,7,9,9,4,1,1,7,3,1
GSW,GSW vs. LAC,2020-03-10,L,12,30,9,20,45.0,3,13,23.1,9,11,81.8,0,13,13,7,2,2,0,4,10,1
DAL,DAL @ SAS,2020-03-10,L,12,24,9,23,39.1,2,11,18.2,4,7,57.1,2,6,8,2,2,2,0,6,-12,0
CLE,CLE @ CHI,2020-03-10,L,12,25,10,17,58.8,4,7,57.1,1,4,25.0,2,4,6,6,5,3,0,6,-5,0
CHI,CHI vs. CLE,2020-03-10,W,12,30,9,16,56.3,4,9,44.4,8,11,72.7,4,6,10,6,4,1,0,3,5,1
BOS,BOS @ IND,2020-03-10,W,12,20,8,24,33.3,1,9,11.1,3,5,60.0,4,9,13,2,4,1,0,6,-11,0
BKN,BKN @ LAL,2020-03-10,W,12,17,6,19,31.6,3,9,33.3,2,6,33.3,4,8,12,2,3,0,0,8,-5,0
UTA,UTA vs. TOR,2020-03-09,L,12,22,8,20,40.0,4,10,40.0,2,2,100.0,2,6,8,6,4,2,0,8,-3,1
TOR,TOR @ UTA,2020-03-09,W,12,25,7,20,35.0,3,7,42.9,8,10,80.0,7,9,16,5,5,4,1,2,3,0
MIL,MIL @ DEN,2020-03-09,L,12,24,8,19,42.1,4,13,30.8,4,6,66.7,2,6,8,6,5,2,1,6,-9,0
DEN,DEN vs. MIL,2020-03-09,W,12,33,12,24,50.0,4,9,44.4,5,6,83.3,4,7,11,9,2,2,1,6,9,1
CHA,CHA @ ATL,2020-03-09,L,12,28,9,21,42.9,6,14,42.9,4,4,100.0,0,7,7,8,0,2,1,5,4,0
ATL,ATL vs. CHA,2020-03-09,W,12,24,8,17,47.1,4,9,44.4,4,7,57.1,3,10,13,7,5,0,3,5,-4,1
WAS,WAS vs. MIA,2020-03-08,L,12,17,6,23,26.1,5,16,31.3,0,1,0.0,1,2,3,5,2,3,0,6,-11,1
TOR,TOR @ SAC,2020-03-08,W,12,40,12,20,60.0,6,12,50.0,10,12,83.3,1,7,8,7,0,1,1,6,1,0
SAS,SAS @ CLE,2020-03-08,L,12,27,11,22,50.0,4,5,80.0,1,1,100.0,0,8,8,7,2,2,0,8,-4,0
SAC,SAC vs. TOR,2020-03-08,L,12,39,14,25,56.0,3,9,33.3,8,9,88.9,3,7,10,9,1,0,3,9,-1,1
PHX,PHX vs. MIL,2020-03-08,W,12,38,9,19,47.4,2,10,20.0,18,19,94.7,3,8,11,5,3,3,1,7,-2,1
ORL,ORL @ HOU,2020-03-08,W,12,21,5,15,33.3,3,8,37.5,8,10,80.0,0,9,9,2,6,1,2,4,-9,0
OKC,OKC @ BOS,2020-03-08,W,12,22,7,21,33.3,2,8,25.0,6,9,66.7,1,6,7,3,4,2,1,8,2,0
NYK,NYK vs. DET,2020-03-08,W,12,24,7,17,41.2,2,6,33.3,8,9,88.9,1,13,14,5,4,3,1,3,11,1
NOP,NOP @ MIN,2020-03-08,W,12,22,7,19,36.8,1,9,11.1,7,10,70.0,3,11,14,4,6,1,1,5,-1,0
MIN,MIN vs. NOP,2020-03-08,L,12,23,8,21,38.1,3,11,27.3,4,6,66.7,2,9,11,6,3,5,0,7,1,1
MIL,MIL @ PHX,2020-03-08,L,12,40,14,21,66.7,6,10,60.0,6,8,75.0,0,6,6,10,4,1,0,13,2,0
MIA,MIA @ WAS,2020-03-08,W,12,28,8,13,61.5,5,7,71.4,7,8,87.5,0,13,13,7,7,0,2,4,11,0
LAL,LAL @ LAC,2020-03-08,W,12,27,10,21,47.6,2,8,25.0,5,6,83.3,3,10,13,5,2,1,1,9,5,0
LAC,LAC vs. LAL,2020-03-08,L,12,22,6,17,35.3,2,8,25.0,8,11,72.7,2,7,9,2,3,0,3,10,-5,1
IND,IND @ DAL,2020-03-08,W,12,26,11,21,52.4,2,5,40.0,2,2,100.0,1,9,10,5,3,2,3,5,1,0
HOU,HOU vs. ORL,2020-03-08,L,12,30,11,26,42.3,2,9,22.2,6,6,100.0,5,8,13,6,2,3,2,6,9,1
DET,DET @ NYK,2020-03-08,L,12,13,4,19,21.1,2,9,22.2,3,4,75.0,1,6,7,2,3,2,0,7,-11,0
DAL,DAL vs. IND,2020-03-08,L,12,25,9,21,42.9,4,12,33.3,3,6,50.0,2,8,10,6,3,3,3,3,-1,1
CLE,CLE vs. SAS,2020-03-08,W,12,31,11,22,50.0,4,7,57.1,5,10,50.0,4,11,15,7,2,0,1,1,4,1
CHI,CHI @ BKN,2020-03-08,L,12,37,12,24,50.0,7,11,63.6,6,8,75.0,1,6,7,8,3,2,1,16,4,0
BOS,BOS vs. OKC,2020-03-08,L,12,20,8,20,40.0,0,1,0.0,4,5,80.0,3,9,12,5,4,0,1,8,-2,1
BKN,BKN vs. CHI,2020-03-08,W,12,33,5,10,50.0,0,1,0.0,23,27,85.2,1,10,11,3,7,2,1,8,-4,1
UTA,UTA @ DET,2020-03-07,W,12,32,8,14,57.1,2,4,50.0,14,18,77.8,1,7,8,3,2,1,1,6,0,0
SAC,SAC @ POR,2020-03-07,W,12,23,5,11,45.5,2,7,28.6,11,12,91.7,1,7,8,5,7,2,0,4,-8,0
POR,POR vs. SAC,2020-03-07,L,12,31,14,23,60.9,2,11,18.2,1,3,33.3,4,5,9,5,2,4,0,7,8,1
PHI,PHI @ GSW,2020-03-07,L,12,24,8,21,38.1,4,9,44.4,4,5,80.0,4,7,11,5,6,0,0,8,-12,0
MEM,MEM vs. ATL,2020-03-07,W,12,25,7,17,41.2,3,7,42.9,8,14,57.1,4,9,13,3,5,2,2,5,2,1
HOU,HOU @ CHA,2020-03-07,L,12,23,8,19,42.1,3,13,23.1,4,6,66.7,4,6,10,6,5,2,0,7,-3,0
GSW,GSW vs. PHI,2020-03-07,W,12,36,12,18,66.7,2,5,40.0,10,12,83.3,0,9,9,8,1,1,1,5,12,1
DET,DET vs. UTA,2020-03-07,L,12,32,11,24,45.8,3,8,37.5,7,9,77.8,4,7,11,6,1,1,0,11,0,1
DEN,DEN @ CLE,2020-03-07,L,12,19,8,22,36.4,3,7,42.9,0,0,0.0,4,6,10,6,4,5,0,4,0,0
CLE,CLE vs. DEN,2020-03-07,W,12,19,6,16,37.5,3,5,60.0,4,6,66.7,4,10,14,5,6,2,1,5,0,1
CHA,CHA vs. HOU,2020-03-07,W,12,26,9,16,56.3,3,5,60.0,5,8,62.5,2,6,8,6,5,2,0,3,3,1
ATL,ATL @ MEM,2020-03-07,L,12,23,7,23,30.4,4,13,30.8,5,6,83.3,5,9,14,6,4,3,0,8,-2,0
WAS,WAS vs. ATL,2020-03-06,W,12,25,7,18,38.9,2,5,40.0,9,9,100.0,3,6,9,5,4,2,1,5,-12,1
UTA,UTA @ BOS,2020-03-06,W,12,20,7,23,30.4,2,13,15.4,4,5,80.0,4,8,12,2,4,2,2,7,-8,0
SAS,SAS @ BKN,2020-03-06,L,12,25,9,21,42.9,1,7,14.3,6,8,75.0,0,14,14,4,1,2,0,3,6,0
POR,POR @ PHX,2020-03-06,L,12,35,13,20,65.0,6,11,54.5,3,3,100.0,1,5,6,8,4,1,0,6,3,0
PHX,PHX vs. POR,2020-03-06,W,12,32,11,20,55.0,4,9,44.4,6,7,85.7,4,6,10,6,4,2,0,4,-3,1
ORL,ORL @ MIN,2020-03-06,W,12,30,11,16,68.8,0,1,0.0,8,14,57.1,1,8,9,7,5,1,1,5,-5,0
OKC,OKC @ NYK,2020-03-06,W,12,31,13,25,52.0,4,12,33.3,1,1,100.0,2,9,11,6,2,2,2,3,6,0
NYK,NYK vs. OKC,2020-03-06,L,12,25,10,25,40.0,3,11,27.3,2,3,66.7,3,8,11,6,2,2,1,3,-6,1
NOP,NOP vs. MIA,2020-03-06,W,12,21,6,16,37.5,2,6,33.3,7,10,70.0,3,6,9,3,6,3,3,6,-9,1
MIN,MIN vs. ORL,2020-03-06,L,12,35,11,25,44.0,3,14,21.4,10,11,90.9,3,6,9,9,2,4,1,8,5,1
MIL,MIL @ LAL,2020-03-06,L,12,27,8,21,38.1,2,10,20.0,9,13,69.2,0,11,11,5,2,1,1,9,1,0
MIA,MIA @ NOP,2020-03-06,L,12,30,11,21,52.4,5,9,55.6,3,4,75.0,3,8,11,9,4,4,1,7,9,0
MEM,MEM @ DAL,2020-03-06,L,12,31,13,20,65.0,2,6,33.3,3,4,75.0,3,13,16,11,7,2,1,1,5,0
LAL,LAL vs. MIL,2020-03-06,W,12,26,8,22,36.4,0,6,0.0,10,13,76.9,2,13,15,3,3,2,1,9,-1,1
IND,IND @ CHI,2020-03-06,W,12,19,5,12,41.7,0,3,0.0,9,11,81.8,0,7,7,2,5,2,3,5,-11,0
DAL,DAL vs. MEM,2020-03-06,W,12,26,9,25,36.0,6,18,33.3,2,2,100.0,3,3,6,4,4,5,1,3,-5,1
CHI,CHI vs. IND,2020-03-06,L,12,30,11,27,40.7,3,11,27.3,5,5,100.0,9,7,16,7,3,3,0,7,11,1
BOS,BOS vs. UTA,2020-03-06,L,12,28,8,23,34.8,3,10,30.0,9,10,90.0,4,10,14,6,2,4,2,6,8,1
BKN,BKN vs. SAS,2020-03-06,W,12,19,8,21,38.1,2,12,16.7,1,3,33.3,0,10,10,7,4,0,2,5,-6,1
ATL,ATL @ WAS,2020-03-06,L,12,37,15,24,62.5,3,8,37.5,4,4,100.0,2,8,10,10,2,2,1,7,12,0
TOR,TOR @ GSW,2020-03-05,W,12,32,9,19,47.4,3,8,37.5,11,13,84.6,0,8,8,6,3,5,0,7,7,0
SAC,SAC vs. PHI,2020-03-05,L,12,28,10,19,52.6,6,13,46.2,2,2,100.0,2,7,9,5,4,2,0,6,-1,1
PHI,PHI @ SAC,2020-03-05,W,12,29,10,23,43.5,4,10,40.0,5,6,83.3,5,7,12,5,3,4,0,2,1,0
LAC,LAC @ HOU,2020-03-05,W,12,30,11,22,50.0,5,12,41.7,3,7,42.9,3,9,12,5,5,1,1,8,-10,0
HOU,HOU vs. LAC,2020-03-05,L,12,40,13,24,54.2,4,8,50.0,10,11,90.9,2,9,11,8,1,1,1,3,10,1
GSW,GSW vs. TOR,2020-03-05,L,12,25,8,21,38.1,4,14,28.6,5,9,55.6,4,11,15,7,7,2,2,10,-7,1
DEN,DEN @ CHA,2020-03-05,W,12,34,13,19,68.4,2,5,40.0,6,7,85.7,1,5,6,7,2,0,1,7,4,0
CHA,CHA vs. DEN,2020-03-05,L,12,30,10,19,52.6,2,7,28.6,8,10,80.0,3,6,9,7,2,1,0,7,-4,1
WAS,WAS @ POR,2020-03-04,L,12,25,8,23,34.8,2,8,25.0,7,11,63.6,3,8,11,5,1,2,1,9,0,0
UTA,UTA @ NYK,2020-03-04,W,12,19,8,22,36.4,3,13,23.1,0,0,0.0,2,4,6,6,5,1,1,9,-7,0
POR,POR vs. WAS,2020-03-04,W,12,25,8,20,40.0,1,9,11.1,8,9,88.9,3,12,15,4,5,1,5,9,0,1
ORL,ORL @ MIA,2020-03-04,L,12,29,11,19,57.9,4,7,57.1,3,3,100.0,1,7,8,8,2,0,1,6,1,0
OKC,OKC @ DET,2020-03-04,W,12,20,8,15,53.3,1,4,25.0,3,3,100.0,0,8,8,4,6,2,3,3,-5,0
NYK,NYK vs. UTA,2020-03-04,L,12,26,9,18,50.0,1,3,33.3,7,8,87.5,3,9,12,6,4,0,1,4,7,1
NOP,NOP @ DAL,2020-03-04,L,12,27,11,26,42.3,4,14,28.6,1,1,100.0,4,11,15,5,4,1,1,6,2,0
MIN,MIN vs. CHI,2020-03-04,W,12,27,10,18,55.6,5,11,45.5,2,4,50.0,2,8,10,10,7,0,1,3,-2,1
MIL,MIL vs. IND,2020-03-04,W,12,30,10,22,45.5,2,12,16.7,8,9,88.9,5,11,16,6,5,2,1,5,9,1
MIA,MIA vs. ORL,2020-03-04,W,12,28,10,20,50.0,5,12,41.7,3,4,75.0,2,7,9,8,2,1,0,4,-1,1
MEM,MEM @ BKN,2020-03-04,W,12,36,12,24,50.0,8,15,53.3,4,4,100.0,5,10,15,4,5,4,2,3,22,0
IND,IND @ MIL,2020-03-04,L,12,21,8,21,38.1,1,7,14.3,4,4,100.0,1,5,6,7,5,2,0,5,-9,0
DET,DET vs. OKC,2020-03-04,L,12,25,10,23,43.5,5,11,45.5,0,0,0.0,1,7,8,8,3,2,1,5,5,1
DAL,DAL vs. NOP,2020-03-04,W,12,25,9,24,37.5,4,9,44.4,3,4,75.0,2,11,13,5,4,2,1,2,-2,1
CLE,CLE vs. BOS,2020-03-04,L,12,29,10,24,41.7,5,14,35.7,4,5,80.0,5,5,10,7,3,1,0,8,-2,1
CHI,CHI @ MIN,2020-03-04,L,12,29,12,26,46.2,3,9,33.3,2,2,100.0,3,5,8,5,1,4,1,6,2,0
BOS,BOS @ CLE,2020-03-04,W,12,31,10,17,58.8,2,7,28.6,9,11,81.8,3,10,13,1,4,1,2,5,2,0
BKN,BKN vs. MEM,2020-03-04,L,12,14,4,19,21.1,1,11,9.1,5,6,83.3,3,3,6,2,5,2,1,3,-22,1
WAS,WAS @ SAC,2020-03-03,L,12,31,10,19,52.6,4,11,36.4,7,10,70.0,0,8,8,7,5,3,0,9,-7,0
TOR,TOR @ PHX,2020-03-03,W,12,36,10,23,43.5,5,9,55.6,11,12,91.7,2,13,15,6,2,2,1,7,8,0
SAS,SAS @ CHA,2020-03-03,W,12,27,10,17,58.8,2,4,50.0,5,6,83.3,1,6,7,5,2,1,1,3,0,0
SAC,SAC vs. WAS,2020-03-03,W,12,38,11,18,61.1,5,7,71.4,11,14,78.6,0,7,7,6,3,5,0,6,7,1
PHX,PHX vs. TOR,2020-03-03,L,12,28,9,21,42.9,3,8,37.5,7,8,87.5,0,9,9,7,3,1,1,7,-8,1
PHI,PHI @ LAL,2020-03-03,L,12,27,8,16,50.0,5,9,55.6,6,8,75.0,3,8,11,6,5,3,0,2,3,0
OKC,OKC vs. LAC,2020-03-03,L,12,24,7,19,36.8,3,9,33.3,7,8,87.5,2,11,13,4,4,1,3,8,4,1
NOP,NOP vs. MIN,2020-03-03,L,12,23,9,25,36.0,2,11,18.2,3,6,50.0,5,7,12,6,1,1,0,6,-7,1
MIN,MIN @ NOP,2020-03-03,W,12,30,12,24,50.0,2,7,28.6,4,4,100.0,3,11,14,9,1,1,0,5,7,0
LAL,LAL vs. PHI,2020-03-03,W,12,24,10,19,52.6,3,11,27.3,1,1,100.0,1,6,7,8,4,2,0,5,-3,1
LAC,LAC @ OKC,2020-03-03,W,12,20,4,18,22.2,1,8,12.5,11,11,100.0,3,7,10,3,2,0,0,6,-4,0
GSW,GSW @ DEN,2020-03-03,W,12,34,12,17,70.6,3,5,60.0,7,13,53.8,1,7,8,9,2,3,1,4,15,0
DEN,DEN vs. GSW,2020-03-03,L,12,19,8,20,40.0,0,5,0.0,3,3,100.0,5,7,12,4,7,1,0,11,-15,1
CHA,CHA vs. SAS,2020-03-03,L,12,27,11,17,64.7,3,4,75.0,2,4,50.0,1,4,5,7,2,0,1,3,0,1
BOS,BOS vs. BKN,2020-03-03,L,12,34,10,20,50.0,3,11,27.3,11,14,78.6,2,2,4,5,3,2,0,9,-17,1
BKN,BKN @ BOS,2020-03-03,W,12,51,15,23,65.2,6,12,50.0,15,18,83.3,7,8,15,9,3,3,1,10,17,0
UTA,UTA @ CLE,2020-03-02,W,12,32,11,17,64.7,6,8,75.0,4,4,100.0,1,7,8,8,5,1,3,3,1,0
SAS,SAS vs. IND,2020-03-02,L,12,27,10,18,55.6,6,11,54.5,1,2,50.0,0,8,8,6,4,0,2,7,3,1
POR,POR @ ORL,2020-03-02,W,12,38,15,21,71.4,5,10,50.0,3,3,100.0,0,11,11,8,3,3,1,8,19,0
ORL,ORL vs. POR,2020-03-02,L,12,19,6,21,28.6,1,8,12.5,6,8,75.0,3,6,9,2,3,0,0,2,-19,1
NYK,NYK vs. HOU,2020-03-02,W,12,24,7,23,30.4,2,7,28.6,8,14,57.1,8,10,18,2,4,2,3,5,-8,1
MIL,MIL @ MIA,2020-03-02,L,12,19,7,21,33.3,2,9,22.2,3,4,75.0,3,9,12,3,5,0,0,5,-5,0
MIA,MIA vs. MIL,2020-03-02,W,12,24,9,20,45.0,1,4,25.0,5,7,71.4,2,10,12,7,2,2,2,6,5,1
MEM,MEM @ ATL,2020-03-02,W,12,43,15,20,75.0,8,11,72.7,5,7,71.4,0,10,10,10,1,2,2,3,23,0
IND,IND @ SAS,2020-03-02,W,12,24,7,19,36.8,0,3,0.0,10,12,83.3,5,8,13,3,2,2,3,4,-3,0
HOU,HOU @ NYK,2020-03-02,L,12,32,11,23,47.8,5,11,45.5,5,6,83.3,1,8,9,5,3,2,3,8,8,0
DAL,DAL @ CHI,2020-03-02,L,12,32,11,21,52.4,5,13,38.5,5,8,62.5,2,10,12,7,6,4,2,7,4,0
CLE,CLE vs. UTA,2020-03-02,L,12,31,13,27,48.1,4,12,33.3,1,2,50.0,8,4,12,6,2,4,1,6,-1,1
CHI,CHI vs. DAL,2020-03-02,W,12,28,10,24,41.7,3,9,33.3,5,8,62.5,3,7,10,6,5,2,0,7,-4,1
ATL,ATL vs. MEM,2020-03-02,L,12,20,8,22,36.4,3,6,50.0,1,2,50.0,3,5,8,7,4,1,0,4,-23,1
WAS,WAS @ GSW,2020-03-01,W,12,30,11,21,52.4,6,7,85.7,2,2,100.0,2,6,8,7,5,2,1,9,-4,0
TOR,TOR @ DEN,2020-03-01,L,12,22,9,26,34.6,1,10,10.0,3,4,75.0,3,7,10,7,3,2,1,8,-11,0
SAC,SAC vs. DET,2020-03-01,W,12,30,10,21,47.6,2,6,33.3,8,8,100.0,3,11,14,4,2,1,4,4,0,1
PHI,PHI @ LAC,2020-03-01,L,12,34,13,20,65.0,6,10,60.0,2,4,50.0,0,8,8,9,4,0,3,9,6,0
