index,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season
77,MIA,MIA @ NOP,2020-03-06,L,12,30,11,21,52.4,5,9,55.6,3,4,75.0,3,8,11,9,4,4,1,7,9,0,NOP,21,6,16,37.5,2,6,33.3,7,10,70.0,3,6,9,3,6,3,3,6,23.05757575757576,23.05757575757576,92.23030303030303,130.10908135103168,91.07635694572217,-6,2020-03-06,20
79,LAL,LAL vs. MIL,2020-03-06,W,12,26,8,22,36.4,0,6,0.0,10,13,76.9,2,13,15,3,3,2,1,9,-1,1,MIL,27,8,21,38.1,2,10,20.0,9,13,69.2,0,11,11,5,2,1,1,9,28.04769230769231,28.04769230769231,112.19076923076923,92.699248532719,96.26460424551587,10,2020-03-06,20
80,IND,IND @ CHI,2020-03-06,W,12,19,5,12,41.7,0,3,0.0,9,11,81.8,0,7,7,2,5,2,3,5,-11,0,CHI,30,11,27,40.7,3,11,27.3,5,5,100.0,9,7,16,7,3,3,0,7,21.884999999999998,21.884999999999998,87.53999999999999,86.81745487777017,137.0801919122687,6,2020-03-06,20
82,CHI,CHI vs. IND,2020-03-06,L,12,30,11,27,40.7,3,11,27.3,5,5,100.0,9,7,16,7,3,3,0,7,11,1,IND,19,5,12,41.7,0,3,0.0,9,11,81.8,0,7,7,2,5,2,3,5,21.884999999999998,21.884999999999998,87.53999999999999,137.0801919122687,86.81745487777017,-6,2020-03-06,20
83,BOS,BOS vs. UTA,2020-03-06,L,12,28,8,23,34.8,3,10,30.0,9,10,90.0,4,10,14,6,2,4,2,6,8,1,UTA,20,7,23,30.4,2,13,15.4,4,5,80.0,4,8,12,2,4,2,2,7,23.879285714285714,23.879285714285714,95.51714285714286,117.25643863480005,83.75459902485717,-5,2020-03-06,20
85,ATL,ATL @ WAS,2020-03-06,L,12,37,15,24,62.5,3,8,37.5,4,4,100.0,2,8,10,10,2,2,1,7,12,0,WAS,25,7,18,38.9,2,5,40.0,9,9,100.0,3,6,9,5,4,2,1,5,23.79125,23.79125,95.165,155.51936110965164,105.08064939841329,-6,2020-03-06,20
86,TOR,TOR @ GSW,2020-03-05,W,12,32,9,19,47.4,3,8,37.5,11,13,84.6,0,8,8,6,3,5,0,7,7,0,GSW,25,8,21,38.1,4,14,28.6,5,9,55.6,4,11,15,7,7,2,2,10,27.081666666666667,27.081666666666667,108.32666666666667,118.16111760723737,92.3133731306542,8,2020-03-05,20
87,SAC,SAC vs. PHI,2020-03-05,L,12,28,10,19,52.6,6,13,46.2,2,2,100.0,2,7,9,5,4,2,0,6,-1,1,PHI,29,10,23,43.5,4,10,40.0,5,6,83.3,5,7,12,5,3,4,0,2,22.132083333333334,22.132083333333334,88.52833333333334,126.5131690419263,131.0314965077094,-17,2020-03-05,20
88,PHI,PHI @ SAC,2020-03-05,W,12,29,10,23,43.5,4,10,40.0,5,6,83.3,5,7,12,5,3,4,0,2,1,0,SAC,28,10,19,52.6,6,13,46.2,2,2,100.0,2,7,9,5,4,2,0,6,22.132083333333334,22.132083333333334,88.52833333333334,131.0314965077094,126.5131690419263,17,2020-03-05,20
91,GSW,GSW vs. TOR,2020-03-05,L,12,25,8,21,38.1,4,14,28.6,5,9,55.6,4,11,15,7,7,2,2,10,-7,1,TOR,32,9,19,47.4,3,8,37.5,11,13,84.6,0,8,8,6,3,5,0,7,27.081666666666667,27.081666666666667,108.32666666666667,92.3133731306542,118.16111760723737,-8,2020-03-05,20
92,DEN,DEN @ CHA,2020-03-05,W,12,34,13,19,68.4,2,5,40.0,6,7,85.7,1,5,6,7,2,0,1,7,4,0,CHA,30,10,19,52.6,2,7,28.6,8,10,80.0,3,6,9,7,2,1,0,7,22.135803571428575,22.135803571428575,88.5432142857143,153.59731527381703,135.5270428886621,2,2020-03-05,20
93,CHA,CHA vs. DEN,2020-03-05,L,12,30,10,19,52.6,2,7,28.6,8,10,80.0,3,6,9,7,2,1,0,7,-4,1,DEN,34,13,19,68.4,2,5,40.0,6,7,85.7,1,5,6,7,2,0,1,7,22.135803571428575,22.135803571428575,88.5432142857143,135.5270428886621,153.59731527381703,-2,2020-03-05,20
95,UTA,UTA @ NYK,2020-03-04,W,12,19,8,22,36.4,3,13,23.1,0,0,0.0,2,4,6,6,5,1,1,9,-7,0,NYK,26,9,18,50.0,1,3,33.3,7,8,87.5,3,9,12,6,4,0,1,4,22.67461038961039,22.67461038961039,90.69844155844156,83.79416304637317,114.66569680030013,8,2020-03-04,20
97,ORL,ORL @ MIA,2020-03-04,L,12,29,11,19,57.9,4,7,57.1,3,3,100.0,1,7,8,8,2,0,1,6,1,0,MIA,28,10,20,50.0,5,12,41.7,3,4,75.0,2,7,9,8,2,1,0,4,21.176111111111112,21.176111111111112,84.70444444444445,136.9467691581184,132.22446677335572,-3,2020-03-04,20
98,OKC,OKC @ DET,2020-03-04,W,12,20,8,15,53.3,1,4,25.0,3,3,100.0,0,8,8,4,6,2,3,3,-5,0,DET,25,10,23,43.5,5,11,45.5,0,0,0.0,1,7,8,8,3,2,1,5,23.327222222222222,23.327222222222222,93.30888888888889,85.73674057491247,107.1709257186406,7,2020-03-04,20
99,NYK,NYK vs. UTA,2020-03-04,L,12,26,9,18,50.0,1,3,33.3,7,8,87.5,3,9,12,6,4,0,1,4,7,1,UTA,19,8,22,36.4,3,13,23.1,0,0,0.0,2,4,6,6,5,1,1,9,22.67461038961039,22.67461038961039,90.69844155844156,114.66569680030013,83.79416304637317,-8,2020-03-04,20
100,NOP,NOP @ DAL,2020-03-04,L,12,27,11,26,42.3,4,14,28.6,1,1,100.0,4,11,15,5,4,1,1,6,2,0,DAL,25,9,24,37.5,4,9,44.4,3,4,75.0,2,11,13,5,4,2,1,2,26.625384615384615,26.625384615384615,106.50153846153846,101.40698581457835,93.8953572357207,0,2020-03-04,20
101,MIN,MIN vs. CHI,2020-03-04,W,12,27,10,18,55.6,5,11,45.5,2,4,50.0,2,8,10,10,7,0,1,3,-2,1,CHI,29,12,26,46.2,3,9,33.3,2,2,100.0,3,5,8,5,1,4,1,6,23.934415584415586,23.934415584415586,95.73766233766234,112.80826935076914,121.16443745082613,7,2020-03-04,20
102,MIL,MIL vs. IND,2020-03-04,W,12,30,10,22,45.5,2,12,16.7,8,9,88.9,5,11,16,6,5,2,1,5,9,1,IND,21,8,21,38.1,1,7,14.3,4,4,100.0,1,5,6,7,5,2,0,5,25.31041666666667,25.31041666666667,101.24166666666667,118.52827393201086,82.9697917524076,19,2020-03-04,20
103,MIA,MIA vs. ORL,2020-03-04,W,12,28,10,20,50.0,5,12,41.7,3,4,75.0,2,7,9,8,2,1,0,4,-1,1,ORL,29,11,19,57.9,4,7,57.1,3,3,100.0,1,7,8,8,2,0,1,6,21.176111111111112,21.176111111111112,84.70444444444445,132.22446677335572,136.9467691581184,3,2020-03-04,20
105,IND,IND @ MIL,2020-03-04,L,12,21,8,21,38.1,1,7,14.3,4,4,100.0,1,5,6,7,5,2,0,5,-9,0,MIL,30,10,22,45.5,2,12,16.7,8,9,88.9,5,11,16,6,5,2,1,5,25.31041666666667,25.31041666666667,101.24166666666667,82.9697917524076,118.52827393201086,-19,2020-03-04,20
106,DET,DET vs. OKC,2020-03-04,L,12,25,10,23,43.5,5,11,45.5,0,0,0.0,1,7,8,8,3,2,1,5,5,1,OKC,20,8,15,53.3,1,4,25.0,3,3,100.0,0,8,8,4,6,2,3,3,23.327222222222222,23.327222222222222,93.30888888888889,107.1709257186406,85.73674057491247,-7,2020-03-04,20
107,DAL,DAL vs. NOP,2020-03-04,W,12,25,9,24,37.5,4,9,44.4,3,4,75.0,2,11,13,5,4,2,1,2,-2,1,NOP,27,11,26,42.3,4,14,28.6,1,1,100.0,4,11,15,5,4,1,1,6,26.625384615384615,26.625384615384615,106.50153846153846,93.8953572357207,101.40698581457835,0,2020-03-04,20
108,CLE,CLE vs. BOS,2020-03-04,L,12,29,10,24,41.7,5,14,35.7,4,5,80.0,5,5,10,7,3,1,0,8,-2,1,BOS,31,10,17,58.8,2,7,28.6,9,11,81.8,3,10,13,1,4,1,2,5,23.29895833333333,23.29895833333333,93.19583333333333,124.46908391827247,133.05315867125677,-6,2020-03-04,20
109,CHI,CHI @ MIN,2020-03-04,L,12,29,12,26,46.2,3,9,33.3,2,2,100.0,3,5,8,5,1,4,1,6,2,0,MIN,27,10,18,55.6,5,11,45.5,2,4,50.0,2,8,10,10,7,0,1,3,23.934415584415586,23.934415584415586,95.73766233766234,121.16443745082613,112.80826935076914,-7,2020-03-04,20
110,BOS,BOS @ CLE,2020-03-04,W,12,31,10,17,58.8,2,7,28.6,9,11,81.8,3,10,13,1,4,1,2,5,2,0,CLE,29,10,24,41.7,5,14,35.7,4,5,80.0,5,5,10,7,3,1,0,8,23.29895833333333,23.29895833333333,93.19583333333333,133.05315867125677,124.46908391827247,6,2020-03-04,20
112,WAS,WAS @ SAC,2020-03-03,L,12,31,10,19,52.6,4,11,36.4,7,10,70.0,0,8,8,7,5,3,0,9,-7,0,SAC,38,11,18,61.1,5,7,71.4,11,14,78.6,0,7,7,6,3,5,0,6,27.3,27.3,109.2,113.55311355311355,139.19413919413918,-7,2020-03-03,20
113,TOR,TOR @ PHX,2020-03-03,W,12,36,10,23,43.5,5,9,55.6,11,12,91.7,2,13,15,6,2,2,1,7,8,0,PHX,28,9,21,42.9,3,8,37.5,7,8,87.5,0,9,9,7,3,1,1,7,27.235454545454544,27.235454545454544,108.94181818181818,132.18064688407492,102.80716979872493,9,2020-03-03,20
114,SAS,SAS @ CHA,2020-03-03,W,12,27,10,17,58.8,2,4,50.0,5,6,83.3,1,6,7,5,2,1,1,3,0,0,CHA,27,11,17,64.7,3,4,75.0,2,4,50.0,1,4,5,7,2,0,1,3,19.792428571428573,19.792428571428573,79.16971428571429,136.41580113607657,136.41580113607657,1,2020-03-03,20
115,SAC,SAC vs. WAS,2020-03-03,W,12,38,11,18,61.1,5,7,71.4,11,14,78.6,0,7,7,6,3,5,0,6,7,1,WAS,31,10,19,52.6,4,11,36.4,7,10,70.0,0,8,8,7,5,3,0,9,27.3,27.3,109.2,139.19413919413918,113.55311355311355,7,2020-03-03,20
116,PHX,PHX vs. TOR,2020-03-03,L,12,28,9,21,42.9,3,8,37.5,7,8,87.5,0,9,9,7,3,1,1,7,-8,1,TOR,36,10,23,43.5,5,9,55.6,11,12,91.7,2,13,15,6,2,2,1,7,27.235454545454544,27.235454545454544,108.94181818181818,102.80716979872493,132.18064688407492,-9,2020-03-03,20
117,PHI,PHI @ LAL,2020-03-03,L,12,27,8,16,50.0,5,9,55.6,6,8,75.0,3,8,11,6,5,3,0,2,3,0,LAL,24,10,19,52.6,3,11,27.3,1,1,100.0,1,6,7,8,4,2,0,5,21.83833333333333,21.83833333333333,87.35333333333332,123.63580859345188,109.8984965275128,-13,2020-03-03,20
118,OKC,OKC vs. LAC,2020-03-03,L,12,24,7,19,36.8,3,9,33.3,7,8,87.5,2,11,13,4,4,1,3,8,4,1,LAC,20,4,18,22.2,1,8,12.5,11,11,100.0,3,7,10,3,2,0,0,6,22.26833333333333,22.26833333333333,89.07333333333332,107.77636404460745,89.81363670383953,-15,2020-03-03,20
119,NOP,NOP vs. MIN,2020-03-03,L,12,23,9,25,36.0,2,11,18.2,3,6,50.0,5,7,12,6,1,1,0,6,-7,1,MIN,30,12,24,50.0,2,7,28.6,4,4,100.0,3,11,14,9,1,1,0,5,22.899,22.899,91.596,100.44106729551507,131.0100877767588,-5,2020-03-03,20
120,MIN,MIN @ NOP,2020-03-03,W,12,30,12,24,50.0,2,7,28.6,4,4,100.0,3,11,14,9,1,1,0,5,7,0,NOP,23,9,25,36.0,2,11,18.2,3,6,50.0,5,7,12,6,1,1,0,6,22.899,22.899,91.596,131.0100877767588,100.44106729551507,5,2020-03-03,20
121,LAL,LAL vs. PHI,2020-03-03,W,12,24,10,19,52.6,3,11,27.3,1,1,100.0,1,6,7,8,4,2,0,5,-3,1,PHI,27,8,16,50.0,5,9,55.6,6,8,75.0,3,8,11,6,5,3,0,2,21.83833333333333,21.83833333333333,87.35333333333332,109.8984965275128,123.63580859345188,13,2020-03-03,20
122,LAC,LAC @ OKC,2020-03-03,W,12,20,4,18,22.2,1,8,12.5,11,11,100.0,3,7,10,3,2,0,0,6,-4,0,OKC,24,7,19,36.8,3,9,33.3,7,8,87.5,2,11,13,4,4,1,3,8,22.26833333333333,22.26833333333333,89.07333333333332,89.81363670383953,107.77636404460745,15,2020-03-03,20
123,GSW,GSW @ DEN,2020-03-03,W,12,34,12,17,70.6,3,5,60.0,7,13,53.8,1,7,8,9,2,3,1,4,15,0,DEN,19,8,20,40.0,0,5,0.0,3,3,100.0,5,7,12,4,7,1,0,11,23.190624999999997,23.190624999999997,92.76249999999999,146.61096887211968,81.92965907559629,16,2020-03-03,20
124,DEN,DEN vs. GSW,2020-03-03,L,12,19,8,20,40.0,0,5,0.0,3,3,100.0,5,7,12,4,7,1,0,11,-15,1,GSW,34,12,17,70.6,3,5,60.0,7,13,53.8,1,7,8,9,2,3,1,4,23.190624999999997,23.190624999999997,92.76249999999999,81.92965907559629,146.61096887211968,-16,2020-03-03,20
125,CHA,CHA vs. SAS,2020-03-03,L,12,27,11,17,64.7,3,4,75.0,2,4,50.0,1,4,5,7,2,0,1,3,0,1,SAS,27,10,17,58.8,2,4,50.0,5,6,83.3,1,6,7,5,2,1,1,3,19.792428571428573,19.792428571428573,79.16971428571429,136.41580113607657,136.41580113607657,-1,2020-03-03,20
126,BOS,BOS vs. BKN,2020-03-03,L,12,34,10,20,50.0,3,11,27.3,11,14,78.6,2,2,4,5,3,2,0,9,-17,1,BKN,51,15,23,65.2,6,12,50.0,15,18,83.3,7,8,15,9,3,3,1,10,26.50111111111111,26.50111111111111,106.00444444444445,128.29650748396293,192.4447612259444,0,2020-03-03,20
127,BKN,BKN @ BOS,2020-03-03,W,12,51,15,23,65.2,6,12,50.0,15,18,83.3,7,8,15,9,3,3,1,10,17,0,BOS,34,10,20,50.0,3,11,27.3,11,14,78.6,2,2,4,5,3,2,0,9,26.50111111111111,26.50111111111111,106.00444444444445,192.4447612259444,128.29650748396293,0,2020-03-03,20
128,UTA,UTA @ CLE,2020-03-02,W,12,32,11,17,64.7,6,8,75.0,4,4,100.0,1,7,8,8,5,1,3,3,1,0,CLE,31,13,27,48.1,4,12,33.3,1,2,50.0,8,4,12,6,2,4,1,6,22.063333333333336,22.063333333333336,88.25333333333334,145.03701465478167,140.50460794681973,13,2020-03-02,20
129,SAS,SAS vs. IND,2020-03-02,L,12,27,10,18,55.6,6,11,54.5,1,2,50.0,0,8,8,6,4,0,2,7,3,1,IND,24,7,19,36.8,0,3,0.0,10,12,83.3,5,8,13,3,2,2,3,4,21.83076923076923,21.83076923076923,87.32307692307693,123.67864693446089,109.93657505285412,-5,2020-03-02,20
130,POR,POR @ ORL,2020-03-02,W,12,38,15,21,71.4,5,10,50.0,3,3,100.0,0,11,11,8,3,3,1,8,19,0,ORL,19,6,21,28.6,1,8,12.5,6,8,75.0,3,6,9,2,3,0,0,2,24.480357142857144,24.480357142857144,97.92142857142858,155.2264935443869,77.61324677219345,23,2020-03-02,20
131,ORL,ORL vs. POR,2020-03-02,L,12,19,6,21,28.6,1,8,12.5,6,8,75.0,3,6,9,2,3,0,0,2,-19,1,POR,38,15,21,71.4,5,10,50.0,3,3,100.0,0,11,11,8,3,3,1,8,24.480357142857144,24.480357142857144,97.92142857142858,77.61324677219345,155.2264935443869,-23,2020-03-02,20
132,NYK,NYK vs. HOU,2020-03-02,W,12,24,7,23,30.4,2,7,28.6,8,14,57.1,8,10,18,2,4,2,3,5,-8,1,HOU,32,11,23,47.8,5,11,45.5,5,6,83.3,1,8,9,5,3,2,3,8,25.636363636363633,25.636363636363633,102.54545454545453,93.61702127659576,124.82269503546102,2,2020-03-02,20
133,MIL,MIL @ MIA,2020-03-02,L,12,19,7,21,33.3,2,9,22.2,3,4,75.0,3,9,12,3,5,0,0,5,-5,0,MIA,24,9,20,45.0,1,4,25.0,5,7,71.4,2,10,12,7,2,2,2,6,23.401538461538465,23.401538461538465,93.60615384615386,81.19124317927813,102.55735980540396,-16,2020-03-02,20
134,MIA,MIA vs. MIL,2020-03-02,W,12,24,9,20,45.0,1,4,25.0,5,7,71.4,2,10,12,7,2,2,2,6,5,1,MIL,19,7,21,33.3,2,9,22.2,3,4,75.0,3,9,12,3,5,0,0,5,23.401538461538465,23.401538461538465,93.60615384615386,102.55735980540396,81.19124317927813,16,2020-03-02,20
136,IND,IND @ SAS,2020-03-02,W,12,24,7,19,36.8,0,3,0.0,10,12,83.3,5,8,13,3,2,2,3,4,-3,0,SAS,27,10,18,55.6,6,11,54.5,1,2,50.0,0,8,8,6,4,0,2,7,21.83076923076923,21.83076923076923,87.32307692307693,109.93657505285412,123.67864693446089,5,2020-03-02,20
137,HOU,HOU @ NYK,2020-03-02,L,12,32,11,23,47.8,5,11,45.5,5,6,83.3,1,8,9,5,3,2,3,8,8,0,NYK,24,7,23,30.4,2,7,28.6,8,14,57.1,8,10,18,2,4,2,3,5,25.636363636363633,25.636363636363633,102.54545454545453,124.82269503546102,93.61702127659576,-2,2020-03-02,20
138,DAL,DAL @ CHI,2020-03-02,L,12,32,11,21,52.4,5,13,38.5,5,8,62.5,2,10,12,7,6,4,2,7,4,0,CHI,28,10,24,41.7,3,9,33.3,5,8,62.5,3,7,10,6,5,2,0,7,28.282649572649575,28.282649572649575,113.1305982905983,113.14357206103224,99.00062555340321,-2,2020-03-02,20
139,CLE,CLE vs. UTA,2020-03-02,L,12,31,13,27,48.1,4,12,33.3,1,2,50.0,8,4,12,6,2,4,1,6,-1,1,UTA,32,11,17,64.7,6,8,75.0,4,4,100.0,1,7,8,8,5,1,3,3,22.063333333333336,22.063333333333336,88.25333333333334,140.50460794681973,145.03701465478167,-13,2020-03-02,20
140,CHI,CHI vs. DAL,2020-03-02,W,12,28,10,24,41.7,3,9,33.3,5,8,62.5,3,7,10,6,5,2,0,7,-4,1,DAL,32,11,21,52.4,5,13,38.5,5,8,62.5,2,10,12,7,6,4,2,7,28.282649572649575,28.282649572649575,113.1305982905983,99.00062555340321,113.14357206103224,2,2020-03-02,20
142,WAS,WAS @ GSW,2020-03-01,W,12,30,11,21,52.4,6,7,85.7,2,2,100.0,2,6,8,7,5,2,1,9,-4,0,GSW,34,12,23,52.2,4,8,50.0,6,9,66.7,6,6,12,5,5,1,2,5,24.92,24.92,99.68,120.3852327447833,136.4365971107544,14,2020-03-01,19
143,TOR,TOR @ DEN,2020-03-01,L,12,22,9,26,34.6,1,10,10.0,3,4,75.0,3,7,10,7,3,2,1,8,-11,0,DEN,33,10,17,58.8,1,6,16.7,12,15,80.0,1,11,12,5,3,3,1,5,25.88294642857143,25.88294642857143,103.53178571428572,84.99805097813301,127.4970764671995,-15,2020-03-01,19
144,SAC,SAC vs. DET,2020-03-01,W,12,30,10,21,47.6,2,6,33.3,8,8,100.0,3,11,14,4,2,1,4,4,0,1,DET,30,10,22,45.5,7,12,58.3,3,5,60.0,2,8,10,9,2,0,1,5,23.50730769230769,23.50730769230769,94.02923076923076,127.61988906886566,127.61988906886566,6,2020-03-01,19
145,PHI,PHI @ LAC,2020-03-01,L,12,34,13,20,65.0,6,10,60.0,2,4,50.0,0,8,8,9,4,0,3,9,6,0,LAC,28,9,18,50.0,1,5,20.0,9,13,69.2,1,8,9,4,2,3,1,2,24.865000000000002,24.865000000000002,99.46000000000001,136.73838729137339,112.60808365171928,-6,2020-03-01,19
146,NOP,NOP vs. LAL,2020-03-01,L,12,19,5,18,27.8,1,8,12.5,8,11,72.7,2,6,8,4,4,1,0,3,-10,1,LAL,29,11,21,52.4,3,10,30.0,4,4,100.0,3,7,10,4,3,4,3,8,22.67111111111111,22.67111111111111,90.68444444444444,83.80709664771614,127.91609488335622,-8,2020-03-01,19
147,MIN,MIN vs. DAL,2020-03-01,L,12,26,11,26,42.3,4,13,30.8,0,2,0.0,4,10,14,6,4,3,0,4,-4,1,DAL,30,13,23,56.5,3,11,27.3,1,4,25.0,3,12,15,7,5,3,1,3,26.959134615384617,26.959134615384617,107.83653846153847,96.44226482389656,111.27953633526526,-20,2020-03-01,19
148,MIL,MIL @ CHA,2020-03-01,W,12,23,6,20,30.0,1,8,12.5,10,13,76.9,6,13,19,2,4,1,1,2,6,0,CHA,17,7,21,33.3,1,9,11.1,2,2,100.0,1,8,9,5,2,0,4,8,22.755000000000003,22.755000000000003,91.02000000000001,101.07668644254008,74.70885519666007,8,2020-03-01,19
149,LAL,LAL @ NOP,2020-03-01,W,12,29,11,21,52.4,3,10,30.0,4,4,100.0,3,7,10,4,3,4,3,8,10,0,NOP,19,5,18,27.8,1,8,12.5,8,11,72.7,2,6,8,4,4,1,0,3,22.67111111111111,22.67111111111111,90.68444444444444,127.91609488335622,83.80709664771614,8,2020-03-01,19
150,LAC,LAC vs. PHI,2020-03-01,W,12,28,9,18,50.0,1,5,20.0,9,13,69.2,1,8,9,4,2,3,1,2,-6,1,PHI,34,13,20,65.0,6,10,60.0,2,4,50.0,0,8,8,9,4,0,3,9,24.865000000000002,24.865000000000002,99.46000000000001,112.60808365171928,136.73838729137339,6,2020-03-01,19
151,GSW,GSW vs. WAS,2020-03-01,L,12,34,12,23,52.2,4,8,50.0,6,9,66.7,6,6,12,5,5,1,2,5,4,1,WAS,30,11,21,52.4,6,7,85.7,2,2,100.0,2,6,8,7,5,2,1,9,24.92,24.92,99.68,136.4365971107544,120.3852327447833,-14,2020-03-01,19
152,DET,DET @ SAC,2020-03-01,L,12,30,10,22,45.5,7,12,58.3,3,5,60.0,2,8,10,9,2,0,1,5,0,0,SAC,30,10,21,47.6,2,6,33.3,8,8,100.0,3,11,14,4,2,1,4,4,23.50730769230769,23.50730769230769,94.02923076923076,127.61988906886566,127.61988906886566,-6,2020-03-01,19
153,DEN,DEN vs. TOR,2020-03-01,W,12,33,10,17,58.8,1,6,16.7,12,15,80.0,1,11,12,5,3,3,1,5,11,1,TOR,22,9,26,34.6,1,10,10.0,3,4,75.0,3,7,10,7,3,2,1,8,25.88294642857143,25.88294642857143,103.53178571428572,127.4970764671995,84.99805097813301,15,2020-03-01,19
154,DAL,DAL @ MIN,2020-03-01,W,12,30,13,23,56.5,3,11,27.3,1,4,25.0,3,12,15,7,5,3,1,3,4,0,MIN,26,11,26,42.3,4,13,30.8,0,2,0.0,4,10,14,6,4,3,0,4,26.959134615384617,26.959134615384617,107.83653846153847,111.27953633526526,96.44226482389656,20,2020-03-01,19
155,CHA,CHA vs. MIL,2020-03-01,L,12,17,7,21,33.3,1,9,11.1,2,2,100.0,1,8,9,5,2,0,4,8,-6,1,MIL,23,6,20,30.0,1,8,12.5,10,13,76.9,6,13,19,2,4,1,1,2,22.755000000000003,22.755000000000003,91.02000000000001,74.70885519666007,101.07668644254008,-8,2020-03-01,19
156,SAS,SAS vs. ORL,2020-02-29,W,12,29,13,28,46.4,2,8,25.0,1,1,100.0,2,7,9,9,1,4,1,4,-3,1,ORL,32,12,20,60.0,6,9,66.7,2,2,100.0,1,10,11,7,6,1,3,4,26.2275,26.2275,104.91,110.57096558955296,122.00934134019636,1,2020-02-29,19
157,POR,POR @ ATL,2020-02-29,L,12,27,12,21,57.1,1,7,14.3,2,3,66.7,1,8,9,4,5,5,0,4,5,0,ATL,22,9,17,52.9,3,9,33.3,1,1,100.0,0,7,7,6,7,3,0,4,25.198124999999997,25.198124999999997,100.79249999999999,107.15082967482701,87.30808343874793,-12,2020-02-29,19
158,PHX,PHX vs. GSW,2020-02-29,L,12,18,5,16,31.3,1,6,16.7,7,8,87.5,2,10,12,3,9,0,0,9,-5,1,GSW,23,7,17,41.2,1,5,20.0,8,13,61.5,2,8,10,5,2,4,0,9,24.13133333333333,24.13133333333333,96.52533333333332,74.59181700140897,95.31176616846702,-16,2020-02-29,19
159,ORL,ORL @ SAS,2020-02-29,L,12,32,12,20,60.0,6,9,66.7,2,2,100.0,1,10,11,7,6,1,3,4,3,0,SAS,29,13,28,46.4,2,8,25.0,1,1,100.0,2,7,9,9,1,4,1,4,26.2275,26.2275,104.91,122.00934134019636,110.57096558955296,-1,2020-02-29,19
160,NYK,NYK vs. CHI,2020-02-29,W,12,36,14,21,66.7,2,4,50.0,6,9,66.7,5,5,10,8,5,2,1,4,7,1,CHI,29,11,21,52.4,5,8,62.5,2,3,66.7,3,3,6,6,3,2,1,6,23.053125,23.053125,92.2125,156.16104107360715,125.79639419818353,10,2020-02-29,19
161,MIA,MIA vs. BKN,2020-02-29,W,12,25,9,23,39.1,2,10,20.0,5,7,71.4,3,7,10,7,1,2,1,7,-8,1,BKN,33,11,21,52.4,6,14,42.9,5,8,62.5,2,10,12,10,4,1,0,6,24.582649572649572,24.582649572649572,98.33059829059829,101.69774387466666,134.24102191456,3,2020-02-29,19
162,MEM,MEM vs. LAL,2020-02-29,W,12,19,8,20,40.0,1,5,20.0,2,2,100.0,2,12,14,4,5,0,1,4,-3,1,LAL,22,9,22,40.9,2,10,20.0,2,5,40.0,1,8,9,7,0,2,1,2,23.081,23.081,92.324,82.3187903470387,95.3164940860448,17,2020-02-29,19
163,LAL,LAL @ MEM,2020-02-29,L,12,22,9,22,40.9,2,10,20.0,2,5,40.0,1,8,9,7,0,2,1,2,3,0,MEM,19,8,20,40.0,1,5,20.0,2,2,100.0,2,12,14,4,5,0,1,4,23.081,23.081,92.324,95.3164940860448,82.3187903470387,-17,2020-02-29,19
164,IND,IND @ CLE,2020-02-29,W,12,27,11,17,64.7,1,3,33.3,4,4,100.0,1,9,10,7,4,2,1,6,9,0,CLE,18,7,20,35.0,1,9,11.1,3,3,100.0,2,4,6,6,3,3,1,4,21.493454545454547,21.493454545454547,85.97381818181819,125.61963895985247,83.74642597323498,9,2020-02-29,19
165,HOU,HOU @ BOS,2020-02-29,W,12,23,8,26,30.8,2,17,11.8,5,6,83.3,7,11,18,4,2,1,3,6,-3,0,BOS,26,8,24,33.3,4,13,30.8,6,10,60.0,6,11,17,3,2,2,1,6,23.43382352941176,23.43382352941176,93.73529411764704,98.1487292124255,110.95073737056795,0,2020-02-29,19
166,GSW,GSW @ PHX,2020-02-29,W,12,23,7,17,41.2,1,5,20.0,8,13,61.5,2,8,10,5,2,4,0,9,5,0,PHX,18,5,16,31.3,1,6,16.7,7,8,87.5,2,10,12,3,9,0,0,9,24.13133333333333,24.13133333333333,96.52533333333332,95.31176616846702,74.59181700140897,16,2020-02-29,19
167,CLE,CLE vs. IND,2020-02-29,L,12,18,7,20,35.0,1,9,11.1,3,3,100.0,2,4,6,6,3,3,1,4,-9,1,IND,27,11,17,64.7,1,3,33.3,4,4,100.0,1,9,10,7,4,2,1,6,21.493454545454547,21.493454545454547,85.97381818181819,83.74642597323498,125.61963895985247,-9,2020-02-29,19
168,CHI,CHI @ NYK,2020-02-29,L,12,29,11,21,52.4,5,8,62.5,2,3,66.7,3,3,6,6,3,2,1,6,-7,0,NYK,36,14,21,66.7,2,4,50.0,6,9,66.7,5,5,10,8,5,2,1,4,23.053125,23.053125,92.2125,125.79639419818353,156.16104107360715,-10,2020-02-29,19
